title,price,img_src,link,author,publisher,intro
게임으로 성군이 되자 8,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/217/16321741.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%8B%A4%EB%AC%BC&frameFilterType=1&frameFilterValue=2085343, 다물,어울림,
영주학개론. 9,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/217/16321739.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%88%98%ED%98%B8&frameFilterType=1&frameFilterValue=3550377, 수호,어울림,"“사람 위에 사람 없고, 사람 밑에 사람 없다.”

세상과 타협하며 되는대로 살아가던 경찰 유도근.
불의의 사고로 인해 죽음을 맞이한다.
하지만 그가 새롭게 눈 뜬 곳은 엘 사드의 세계.

귀족이라는 신분을 가졌지만
인생의 밑바닥을 경험한 그가 
밑바닥에서 살아가는 사람들을 위해
스스로 밑바닥이 되어 그들과 함께 한다!"
아! 남궁세가 2,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/205/16320551.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%92%8D%EB%B0%B1&frameFilterType=1&frameFilterValue=2022812, 풍백,영상출판미디어(영상노트),
여전히 파혼,"8,100원(-10%)",https://ssl.pstatic.net/static/book/image/juvenile_pest_82X116.gif&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%B0%98%ED%95%B4&frameFilterType=1&frameFilterValue=2349166, 반해,다향,"“우린 여전히 파혼한 사이잖아요.”
집안의 미운 오리 새끼이자 잘나가는 방송 작가, 류다이.
뜻하지 않은 그와의 재회에 잔잔하던 일상이 크게 흔들린다.

“살벌하군. 당신이 파혼 얘길 꺼낸 날,
그래도 우리 꽤 애틋했던 것 같은데.”
오기일 게 분명한 그의 도발에 결국 평정심을 잃어버렸다.

“한 달 동안 여기서 지내려구요. 그리고 마음껏 괴롭히세요.”
다이는, 그저 하고 싶은 일을 하기 위해 파혼했을 뿐이었다.

“그래서 파혼한 게 자랑인가?”"
교리신학 연구,"17,820원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/274/16327420.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%A0%88%ED%94%84+%ED%86%A8%EC%8A%A4%ED%86%A0%EC%9D%B4&frameFilterType=1&frameFilterValue=6000000742, 레프 톨스토이,뿌쉬낀하우스,"각 시대별로 기독교 교리에 대한 문제제기는 항상 있어왔으며, 이것은 때로는 교회의 분열을 낳고, 여러 분파를 형성시키기도 했으며, 극단적이고 그릇된 해석으로 인해 숱한 이단을 만들어 내기도 했다. 많은 종교인, 신학자들이 이러한 교리를 연구해 왔으나, 현 시점, 즉 종교의 문제가 비단 종교인들만의 것이 아닌 사회적 문제로 비화될 수 있는 시점에 대문호 톨스토이가 바라본 기독교 교리에 관한 책은 커다란 의미를 가진다. 

레프 톨스토이의 작품 『전쟁과 평화』와 『부활』에서도 볼 수 있듯이 러시아정교는 러시아의 문화, 예"
금혼령 3,"12,600원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/196/16319643.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%B2%9C%EC%A7%80%ED%98%9C&frameFilterType=1&frameFilterValue=3001402, 천지혜,알에이치코리아,
혼자라는 건,"13,500원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/186/16318605.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%98%A4%EB%85%B8%EB%8D%B0%EB%9D%BC+%ED%9B%84%EB%AF%B8%EB%85%B8%EB%A6%AC&frameFilterType=1&frameFilterValue=4664774, 오노데라 후미노리,왼쪽주머니,"2019 서점대상 2위에 빛나는
따뜻하고 잔잔한 사람과 사람의 이야기욜요미모노 신인상, 포프라사 소설대상 우수상, 그리고 2019년도 서점대상 2위를 수상한 작가의 깊은 필력이 독자들의 마음을 잔잔하게 두드린다. 무시무시한 사건이 터지지도 않는다. 숨겨진 비밀도, 쫓고 쫓기는 긴박감도 없다. 그저 주인공의 1년이 계절별로 조용히 흐를 뿐이다. 그럼에도, 마음이 움직인다. 
먹는다는 것은 살기 위한 가장 원초적 행위. 이 가장 원초적이고 동물적인 행위에서 한발 물러서 자신의 허기를 참아 낸 주인공. 그리고"
봄의 여행자(양장본 HardCover),"11,520원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/012/16301205.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%AC%B4%EB%9D%BC%EC%95%BC%EB%A7%88+%EC%82%AC%ED%82%A4&frameFilterType=1&frameFilterValue=2090439, 무라야마 사키,소미미디어,"최고의 작가 콤비가 선사하는 일러스트 소설집! 『오후도 서점』으로 널리 알려진 작가 무라야마 사키의 미발표 작품을 포함한 세 가지 단편이 컬러 일러스트와 함께 돌아왔다. 단조로운 일상을 풍요롭게 만드는 주인공들은 따스한 용기를 건넨다. 일러스트레이터 게미의 그림과 함께 화려하게 수놓아진 페이지를 넘기다 보면, 어느덧 봄의 여행자가 벚꽃 아래서 독자를 기다리고 있다.

「꽃게릴라의 밤」
사유리는 늘 호주머니에 꽃씨나 작은 알뿌리를 가지고 다닌다. 
산책하는 척하며 온 마을에 씨앗을 뿌리는데……. 꽃게릴라"
트로이메라이(양장본 HardCover),"11,520원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/012/16301208.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%AC%B4%EB%9D%BC%EC%95%BC%EB%A7%88+%EC%82%AC%ED%82%A4&frameFilterType=1&frameFilterValue=2090439, 무라야마 사키,소미미디어,"『봄의 여행자』에 이은, 최고의 작가 콤비가 선사하는 일러스트 소설집 제 2탄! 『오후도 서점』으로 널리 알려진 작가 무라야마 사키의 미발표 작품을 포함한 세 가지 단편이 컬러 일러스트와 함께 돌아왔다. 단조로운 일상을 풍요롭게 만드는 주인공들은 따스한 용기를 건넨다. 일러스트레이터 게미의 그림과 함께 화려하게 수놓아진 페이지를 넘기다 보면, 환상적인 세계가 독자를 기다리고 있다.

「트로이메라이」
근미래, 로봇이 일상 속으로 들어온 세계.
마나미는 아빠와 로봇 오빠와 살고 있었는데……."
"슬라임을 잡으면서 300년, 모르는 사이에 레벨MAX가 되었습니다. 9(노블엔진(Novel Engine))","9,000원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/023/16302371.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%AA%A8%EB%A6%AC%ED%83%80+%ED%82%A4%EC%84%B8%EC%B8%A0&frameFilterType=1&frameFilterValue=2490589, 모리타 키세츠,영상출판미디어(영상노트),"300년 동안 슬라임을 잡았더니, 내가 슬라임이 됐습니다?!
사실은 여신님이 만든 작은 세계에서 말이죠.
돌아갈 수 있을지 조금(많이 불안하지만 즐겁게 지내 볼래요!
이번엔 머리카락을 잘라 본다거나(실연한 거 아니에요). 딸들과 데이트해 본다거나(진짜 행복해), 마족의 땅에서 스포츠(?)를 구경하고, 딸(슬라임)이 한 명 더 생기기도 합니다!
후반에는 하루카라 사장의 두근두근 ‘먹방’ 이야기, 〈엘프의 식사〉도 수록해서 전해드립니다!"
큰눈이 그치면 티끌세상 멀어지고,"10,000원",https://bookthumb-phinf.pstatic.net/cover/163/208/16320844.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B5%AC%EC%95%88%EC%A6%88%EB%9E%80&frameFilterType=1&frameFilterValue=4665288, 구안즈란,북팟,책 상세정보가 없습니다.
메리 크리스마스,"13,600원",https://bookthumb-phinf.pstatic.net/cover/163/209/16320948.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%99%8D%EC%A2%85%EC%98%A4&frameFilterType=1&frameFilterValue=4664663, 홍종오,북팟,크리스마스가 다가오던 12월의 어느날 갑자기 사람들은 좀비가 되기 시작한다. 사람들이 좀비가 되어버린 세상. 좀비를 피해 도망가다가 우연히 주인공 최은수의 집으로 가게된 인기 걸그룹 멤버 경지. 동네 백수 은수와 걸그룹 멤버 경지 둘이서 함께 좀비와 맞서 싸우며 헤쳐나가는 이야기.
세 여인,"8,820원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/216/16321675.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%A1%9C%EB%B2%A0%EB%A5%B4%ED%8A%B8+%EB%AC%B4%EC%A7%88&frameFilterType=1&frameFilterValue=5000020409, 로베르트 무질,민음사,"어쩌면 수수께끼, 차라리 신비에 다다른 이야기가끔씩 선하고 때때로 짓궂은, 기묘하고 무심한 운명의 실타래헤르만 브로흐, 토마스 만, 프란츠 카프카와 더불어 현대 독일 문학의 기념비적 작가이자 “독일어로 쓰인 가장 훌륭한 작품”이라 평가받는 『특성 없는 남자』의 저자, 독보적인 문학 세계와 파격적이 서술 기법으로 오늘날까지 꾸준히 연구되는 문제적 소설가, 로베르트 무질의 연작 소설집 『세 여인』이 전면 개정을 거쳐 민음사 쏜살 문고로 새로이 출간됐다. 역사는 진보를 향"
아! 남궁세가 1,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/205/16320547.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%92%8D%EB%B0%B1&frameFilterType=1&frameFilterValue=2022812, 풍백,영상출판미디어(영상노트),
작은 무민 가족과 큰 홍수 _ 토베 얀손 무민연작소설 0,"9,000원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/118/16311843.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%86%A0%EB%B2%A0+%EC%96%80%EC%86%90&frameFilterType=1&frameFilterValue=6000012866, 토베 얀손,작가정신,"1945년, 무민 시리즈의 시작을 알린 첫 작품
2020년, 무민 탄생 75주년 스웨덴어 완역본으로 출간
사람들의 벽난로 뒤에 숨어 살던 무민 종족의 모습부터
무민과 스니프의 첫 만남 그리고
무민 가족이 새 보금자리를 찾기까지
무민 골짜기와 무민의 모험, 바로 이렇게 시작됐다!2020년 탄생 75주년을 맞는 무민. 1945년에 발표한 『작은 무민 가족과 큰 홍수』는 ‘무민의 어머니’ 얀손이 잉태한 첫 작품이며, 이 작품을 뿌리 삼아 얀손은 『혜성이 다가온다』부터 『늦가을 무민 골짜기"
신조협려 8,"11,520원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/181/16318172.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%9A%A9&frameFilterType=1&frameFilterValue=5000004030, 김용,김영사,
에든버러,"14,400원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/013/16301393.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%95%8C%EB%A0%89%EC%82%B0%EB%8D%94+%EC%A7%80+%EC%A7%80%EC%9D%8C&frameFilterType=1&frameFilterValue=4660710, 알렉산더 지 지음,필로소픽,"알렉산더 지의 《에든버러》는 빼어난 소수자 문학이다. 한국계 이민자이며, 퀴어인 주인공 '피'가 겪는 차별이 피부에 닿을 듯 생생히 펼쳐진다. 또한 《에든버러》는 참혹한 범죄소설이다. 손쓸 도리 없이 덮쳐오는 폭력에 의해 고통받는 10대들의 민낯이 고스란히 담겨 있다. 무엇보다도 《에든버러》는 훌륭한 성장소설이다. 시적이면서도 건조하게 기술된 문장 속에 우연히 닥쳐온 불행을 받아들이는 한 인간의 안간힘이, 불행을 단지 불행으로 두지 않고 기꺼이 자신의 양팔로 삶을 껴안고 마는 숭고한 태도가 고스란히 담겨 있다.
_ 박상영(소"
신조협려 1,"11,520원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/181/16318163.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%9A%A9&frameFilterType=1&frameFilterValue=5000004030, 김용,김영사,
신조협려 세트(개정판)(전8권),"92,160원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/181/16318175.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%9A%A9&frameFilterType=1&frameFilterValue=5000004030, 김용,김영사,"이 소설만큼 완전하고도 깊이 있는 이야기는 없다!
마력적인 재미와 풍부한 상상력으로 독자들의 뜨거운 찬사를 받은 작품무협소설의 새로운 경지를 보여주었다는 평가와 함께, 전 세계 3억 부 이상 판매를 기록하며 중국문학의 금자탑이라 불리는 신필(神筆) 김용의 대표작 《신조협려》 최신 완역판. 사부와 제자라는 금기를 깨고 완전한 사랑을 이루고야 마는 양과와 소용녀! 그리고 이들의 사랑을 방해하는 무림 고수들과 몽고의 무사들, 그리고 《사조영웅전》에 등장했던 곽정과 황용, 동사, 서독, 남제, 북개, 중신통까지. 나라"
신조협려 2,"11,520원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/181/16318166.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%9A%A9&frameFilterType=1&frameFilterValue=5000004030, 김용,김영사,
[POD] 新山中國二大詩人詩原全(흑백),"70,000원",https://bookthumb-phinf.pstatic.net/cover/163/182/16318253.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%E5%A4%A7%E9%99%B8%E6%96%87%E6%98%8E%E5%90%9B&frameFilterType=1&frameFilterValue=4400250, 大陸文明君,부크크(bookk),"新山中國二大詩人詩原全


凡例
新山中國二大詩人詩原全序3
 1.次例4
 2.李白詩千5ㅡ277
 3.杜甫詩千278ㅡ9"
신조협려 3,"11,520원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/181/16318167.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%9A%A9&frameFilterType=1&frameFilterValue=5000004030, 김용,김영사,
여섯 번째 별 1,"8,100원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/119/16311916.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%A7%80%EC%9C%A0&frameFilterType=1&frameFilterValue=1671584, 김지유,페퍼민트,
달빛 조각사 57,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/205/16320553.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%82%A8%ED%9D%AC%EC%84%B1&frameFilterType=1&frameFilterValue=61182, 남희성,로크미디어,
[POD] 新山中國二大詩人詩原全(컬러),"90,000원",https://bookthumb-phinf.pstatic.net/cover/163/182/16318254.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%E5%A4%A7%E9%99%B8%E6%96%87%E6%98%8E%E5%90%9B&frameFilterType=1&frameFilterValue=4400250, 大陸文明君,부크크(bookk),"新山中國二大詩人詩原全


凡例
新山中國二大詩人詩原全序3
 1.次例4
 2.李白詩千5ㅡ277
 3.杜甫詩千278ㅡ9"
디즈니의 악당들 3권 세트(케이스+캐릭터북마크+스티커팩),"35,100원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/150/16315088.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%84%B8%EB%A0%88%EB%82%98+%EB%B0%9C%EB%A0%8C%ED%8B%B0%EB%85%B8&frameFilterType=1&frameFilterValue=4334738, 세레나 발렌티노,라곰,"“착한 디즈니는 잊어라
악당들의 스핀오프가 시작된다”
 
★★★ 디즈니 오리지널 노블 ★★★
★★★ 영미소설 1위 ★★★
★★★ 50만 부 판매 ★★★
★★★ 김미경TV 추천 ★★★
★★★ 빨간책방 이다혜 추천 ★★★전 세계 아이들이 사랑하고, 어른이 되어서도 잊지 못하는 디즈니 명작들. 우리가 기억하는 건 아름다운 주인공들이지만 그들 뒤에는 주목받지 못한 악당들이 있었다. 
디즈니가 기획하고 세레나 발렌티노가 집필한 《디즈니의 악당들》은 아무도 주목하지 않았던"
신조협려 4,"11,520원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/181/16318168.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%9A%A9&frameFilterType=1&frameFilterValue=5000004030, 김용,김영사,
여섯 번째 별 2,"8,100원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/119/16311919.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%A7%80%EC%9C%A0&frameFilterType=1&frameFilterValue=1671584, 김지유,페퍼민트,
번혁 1998. 3:번혁2부,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/208/16320885.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%B2%9C%EC%A7%80%EB%AC%B4%EC%B2%9C&frameFilterType=1&frameFilterValue=2455463, 천지무천,청어람,"천지무천 장편소설. 주식 투자에 실패해 나락으로 빠진 강태수. 그런데, 눈을 떠보니 22년 전 과거로 돌아왔다. <변혁 1998>. ""다시는 후회하는 삶을 살지 않으리라!"" 미래의 지식은 그를 천재적 사업가로 만들었고, 지난 삶의 깊은 후회는 그를 혁명가로 이끌었다. 새로운 삶을 살게 된 강태수. 변혁의 중심에 서다."
What Happened with June,"8,100원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/120/16312051.jpg?type=m1&udate=Tue Apr 14 00:49:03 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%ED%95%99%EC%A7%84&frameFilterType=1&frameFilterValue=21385, 김학진,창조와지식,"고교생 JUNE은 아빠로부터 선물 받은 생애 첫 자동차를 드라이브하던 중 운전 미숙으로 가벼운 접촉사고를 낸다. 그런데 그 피해 차량의 운전자가 그녀의 초등학교 저학년 시절의 단짝이었던 DON임을 알게 된다. 그때부터 JUNE은 DON을 짝꿍이 아닌 남자친구로 만들고 싶은 생각을 하게 된다. 간신히 DON을 만나게 되고 JUNE에 대한 그의 마음을 알아보려는 시도는 처음부터 꼬이기 시작한다. 자동차 사고가 나며 JUNE과 DON은 비슷한 시기에 코마 상태에 빠지는데, JUNE의 DON을 향한 열정으로 그 두 사람은 운명적인 사랑의"
자작나무 아래로 내리는 눈,"12,420원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/199/16319925.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%AC%B8%ED%9D%AC%EC%9C%B5&frameFilterType=1&frameFilterValue=4665014, 문희융,그룹에이치컴퍼니,"눈 내린 자작나무 숲. 상상(想像)만으로도 가슴을 아리게 하는 풍경(風景)이다. 한 번 더 생각하니 이것은 그림이다. 사실 이런 그림을 한국(韓國)에서 만날 수 있으리라고는 생각한 적이 없었다. 이는 필시 러시아나 캐나다에 있는 것이라 여겼다. 정말 아무런 근거 없이 그렇게 여겼었다. 그런데 인제라니. 내 머릿속의 강원도 인제(麟蹄)는 운 없는 군인(軍人)들이 타의(他意)로 청춘(靑春)을 불사르던 곳이었다.
자작나무가 둘러싸고 있는 느낌의 이야기다. 책(冊)을 펼치면 자작나무 냄새가 나는 듯하고 고개를 들면 창밖에 눈을 맞고"
신조협려 5,"11,520원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/181/16318169.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%9A%A9&frameFilterType=1&frameFilterValue=5000004030, 김용,김영사,
"여섯 번째 별 1,2 세트",없음,https://bookthumb-phinf.pstatic.net/cover/163/129/16312947.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%A7%80%EC%9C%A0&frameFilterType=1&frameFilterValue=1671584, 김지유,페퍼민트,"세상을 바꿀 여섯 번째 별, 루이나 스텔로.그녀의 숙명에 날개가 되어야 하는 남자, 페르켄 알리오스.“제법이네.”페르켄의 무뚝뚝한 칭찬에 루이나는 마치 꽃이 피어나는 것처럼 활짝 웃었다. 루이나의 곱게 접힌 눈꼬리와 발그레한 볼이 꽤 보기 좋다고 생각한 순간, 갑자기 가슴에 묵직한 통증이 느껴졌다. 누군가 제 심장을 퍽 소리가 나게 때리는 기분이었다. 난생처음 겪는 고통에 페르켄은 몹시 당혹스러웠다. 도무지 영문을 알 수가 없어서 더욱 그랬다."
기차의 꿈(양장본 HardCover),"10,800원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/130/16313024.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%8D%B0%EB%8B%88%EC%8A%A4+%EC%A1%B4%EC%8A%A8&frameFilterType=1&frameFilterValue=6000095967, 데니스 존슨,문학동네,"19세기에 태어나 20세기를 살아간 철도 노동자이자 벌목꾼 로버트 그레이니어의 생애를 그린 소설로, 시대의 격변과 그로 인해 필연적으로 소멸되어버린 삶의 방식을 강렬하면서도 서정적으로 써내려간다. 이 소설은 그해 <파리 리뷰>에 발표된 소설 중 가장 뛰어난 작품에 수여하는 아가 칸 상을 받았고, 이듬해 오헨리상을 수상했다. 

그후 2011년 단행본으로 출간되어 <뉴욕 타임스> 주목할 만한 책, <뉴요커> <로스앤젤레스 타임스> 올해 가장 사랑받은 책, <에스콰이어>"
수난이대(외)(범우문고 317),"4,410원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/196/16319604.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%95%98%EA%B7%BC%EC%B0%AC&frameFilterType=1&frameFilterValue=5000018056, 하근찬,범우사,"조연현 문학상 ㆍ 요산문학상 수상, 하근찬 작가의 소설 모음집6.25전쟁을 겪은 암울한 한 시대를 증언하는 소설 세 편을 엮었다.
〈수난 이대(受難二代)〉는 한국일보 신춘문예를 통해 등단한 하근찬의 대표작품이다. 이 작품을 쓴 50년대 중반 무렵은 휴전이 성립된 뒤여서 많은 상이군인들을 도처에서 목격할 수 있었다. 다리가 하나 잘려 나간 사람, 팔이 하나 떨어져나간 사람, 혹은 얼굴이 형편없이 뭉그러진 사람……. 그런 인간 파편 같은 전쟁 피해자들의 처참한 모습을 보면서 작가는 이 작품을 구상하게 되었다."
신조협려 6,"11,520원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/181/16318170.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%9A%A9&frameFilterType=1&frameFilterValue=5000004030, 김용,김영사,
누구보다 강렬하게 1,"8,100원(-10%)",https://ssl.pstatic.net/static/book/image/juvenile_pest_82X116.gif&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%86%A1%EC%A7%84%EA%B2%BD&frameFilterType=1&frameFilterValue=3886038, 송진경,마루&마야,
페스트,"10,800원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/253/16325300.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%95%8C%EB%B2%A0%EB%A5%B4+%EC%B9%B4%EB%AE%88&frameFilterType=1&frameFilterValue=6000002625, 알베르 카뮈,동서문화사,"우리시대 문학자이자 철학자 자유인의 표상!
최연소 노벨문학상 수상 알베르 카뮈 부조리 문학 정수!
카뮈만의 언어와 상징으로 신화가 된 작품 시지프스적 인물들 
오늘도 쉬지 않고 외친다!
“삶에 대한 절망 없이는 삶에 대한 사랑도 없다.”
“인간에게는 저마다 다른 운명이 있다 할지라도
인간을 초월한 운명은 없다!”
“창조한다는 것, 그것은 두 번 사는 것이 아닌가!”


2020년 봄 꽃들은 피어나도, 온 세계가 신종 바이러스(코로나19) 감염증 확산으로 인간들은"
소설미학 2020. 봄호,없음,https://bookthumb-phinf.pstatic.net/cover/163/267/16326774.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%8E%B8%EC%A7%91%EB%B6%80&frameFilterType=1&frameFilterValue=18, 편집부,소설미학,유일의 우리나라의 소설전문지 계간 「소설미학」 2020년 봄호.
신조협려 7,"11,520원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/181/16318171.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EA%B9%80%EC%9A%A9&frameFilterType=1&frameFilterValue=5000004030, 김용,김영사,
누구보다 강렬하게 2/완결,"8,100원(-10%)",https://ssl.pstatic.net/static/book/image/juvenile_pest_82X116.gif&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%86%A1%EC%A7%84%EA%B2%BD&frameFilterType=1&frameFilterValue=3886038, 송진경,마루&마야,
피안으로 가는길,"13,500원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/110/16311070.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%ED%99%8D%EC%84%B1%EC%95%94&frameFilterType=1&frameFilterValue=604222, 홍성암,수북이,"작가의 말
제1부: 귀향
제2부: 백령도
제3부: 피안으로 가는 길"
만렙 플레이어 23,"7,200원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/190/16319005.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EB%B9%84%EC%B8%84&frameFilterType=1&frameFilterValue=2442344, 비츄,위시북스,
지옥 만세,"12,600원(-10%)",https://bookthumb-phinf.pstatic.net/cover/163/120/16312087.jpg?type=m1&udate=Tue Apr 14 00:49:04 KST 2020,http://book.naver.com/search/search.nhn?query=%EC%9E%84%EC%A0%95%EC%97%B0&frameFilterType=1&frameFilterValue=5000015177, 임정연,산지니,"▶ 퍽퍽 터지고, 명치 시큰한 인생이지만, 이 지옥을 유쾌하게 헤쳐가자!유쾌하고 발랄하지만 결코 가볍지 않은 임정연 작가의 신작 『지옥 만세』가 출간되었다. 부모님과 할아버지, 솔로인 삼촌에 여동생까지 6명의 대가족과 함께 사는 평재는 평범한 고등학교 1학년이다. 우연한 사건으로 같은 학교의 절대 미녀인 유시아와 부딪친다. 며칠 뒤, 학원에서 집으로 가던 평재는 의문의 여자 깡패에게 쓸데없는 말을 하지 말라는 협박을 받는다. 학교에서 존재감 없던 평재가 절대 미녀 유시아와 얽히면서 전교생의 관심을 받게 되는데, 갑자기"
